'tempo': 27706,{'stateEstimate.x': 5.857987880706787, 'stateEstimate.y': 2.2866790294647217, 'stateEstimate.z': 0.05420319736003876, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.36332112550735474, 'stabilizer.pitch': 0.6129456758499146, 'stabilizer.yaw': 13.413304328918457}#
'tempo': 27716,{'stateEstimate.x': 5.857336044311523, 'stateEstimate.y': 2.286269426345825, 'stateEstimate.z': 0.05407985672354698, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.43187135457992554, 'stabilizer.pitch': 0.799349308013916, 'stabilizer.yaw': 13.389776229858398}#
'tempo': 27726,{'stateEstimate.x': 5.858217239379883, 'stateEstimate.y': 2.2867159843444824, 'stateEstimate.z': 0.055663228034973145, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.357631117105484, 'stabilizer.pitch': 0.49990636110305786, 'stabilizer.yaw': 13.408278465270996}#
'tempo': 27736,{'stateEstimate.x': 5.858218193054199, 'stateEstimate.y': 2.2867186069488525, 'stateEstimate.z': 0.05582627281546593, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.3622397184371948, 'stabilizer.pitch': 0.5255950093269348, 'stabilizer.yaw': 13.391939163208008}#
'tempo': 27746,{'stateEstimate.x': 5.857335090637207, 'stateEstimate.y': 2.286268711090088, 'stateEstimate.z': 0.05481744930148125, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.4289392828941345, 'stabilizer.pitch': 0.7974430322647095, 'stabilizer.yaw': 13.358430862426758}#
'tempo': 27756,{'stateEstimate.x': 5.857737064361572, 'stateEstimate.y': 2.286613941192627, 'stateEstimate.z': 0.055633626878261566, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.353402704000473, 'stabilizer.pitch': 0.6307304501533508, 'stabilizer.yaw': 13.350190162658691}#
'tempo': 27766,{'stateEstimate.x': 5.857732772827148, 'stateEstimate.y': 2.2866132259368896, 'stateEstimate.z': 0.055687785148620605, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.3604515790939331, 'stabilizer.pitch': 0.6282444000244141, 'stabilizer.yaw': 13.338987350463867}#
'tempo': 27776,{'stateEstimate.x': 5.857308387756348, 'stateEstimate.y': 2.2862627506256104, 'stateEstimate.z': 0.0557977594435215, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.42865434288978577, 'stabilizer.pitch': 0.7495074272155762, 'stabilizer.yaw': 13.312565803527832}#
'tempo': 27786,{'stateEstimate.x': 5.857967376708984, 'stateEstimate.y': 2.2866673469543457, 'stateEstimate.z': 0.056728821247816086, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.3527434170246124, 'stabilizer.pitch': 0.5219084620475769, 'stabilizer.yaw': 13.327670097351074}#
'tempo': 27796,{'stateEstimate.x': 5.858461380004883, 'stateEstimate.y': 2.2867960929870605, 'stateEstimate.z': 0.05542272701859474, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.35994642972946167, 'stabilizer.pitch': 0.4196329116821289, 'stabilizer.yaw': 13.336568832397461}#
'tempo': 27806,{'stateEstimate.x': 5.858218193054199, 'stateEstimate.y': 2.2867352962493896, 'stateEstimate.z': 0.05596833676099777, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.36604732275009155, 'stabilizer.pitch': 0.5306576490402222, 'stabilizer.yaw': 13.30213737487793}#
'tempo': 27816,{'stateEstimate.x': 5.858212471008301, 'stateEstimate.y': 2.2867374420166016, 'stateEstimate.z': 0.05605984479188919, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.36971554160118103, 'stabilizer.pitch': 0.5531907081604004, 'stabilizer.yaw': 13.286521911621094}#
'tempo': 27826,{'stateEstimate.x': 5.858210563659668, 'stateEstimate.y': 2.2867355346679688, 'stateEstimate.z': 0.05613498389720917, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.37455496191978455, 'stabilizer.pitch': 0.5693608522415161, 'stabilizer.yaw': 13.273691177368164}#
'tempo': 27836,{'stateEstimate.x': 5.8579816818237305, 'stateEstimate.y': 2.286691665649414, 'stateEstimate.z': 0.05454856902360916, 'pm.batteryLevel': 10, 'stabilizer.roll': 0.378645658493042, 'stabilizer.pitch': 0.6453519463539124, 'stabilizer.yaw': 13.243612289428711}#
